Booking ID,Booking Status,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating
"""CNR1066850""",Completed,10.2,33.1,null,null,null,null,null,null,171,45.13,4.2,4.4
"""CNR1262675""",Completed,3.2,24.2,null,null,null,null,null,null,559,16.84,4.2,4.8
"""CNR1655343""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR6910556""",Cancelled by Customer,16.2,null,1,Driver is not moving towards pickup location,null,null,null,null,null,null,null,null
"""CNR8183100""",Completed,8.4,30.8,null,null,null,null,null,null,484,37.34,3.5,4.6
"""CNR5128868""",Completed,4.0,43.3,null,null,null,null,null,null,176,40.65,3.3,5.0
"""CNR8274844""",Completed,9.8,30.2,null,null,null,null,null,null,475,36.61,3.8,4.9
"""CNR4877483""",Completed,8.7,33.0,null,null,null,null,null,null,923,31.39,4.9,4.9
"""CNR3233102""",Cancelled by Driver,3.3,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null
"""CNR9225159""",Completed,12.3,40.0,null,null,null,null,null,null,233,15.04,4.3,4.6
"""CNR9331461""",Completed,13.5,24.7,null,null,null,null,null,null,304,41.29,4.9,3.7
"""CNR1895606""",Completed,6.8,44.1,null,null,null,null,null,null,514,21.96,4.2,4.8
"""CNR1713999""",Completed,6.4,20.7,null,null,null,null,null,null,470,47.64,4.4,3.4
"""CNR7915534""",Completed,5.9,36.2,null,null,null,null,null,null,941,17.01,4.1,4.8
"""CNR4378404""",Completed,3.3,26.2,null,null,null,null,null,null,354,28.82,3.1,4.4
"""CNR6884078""",Completed,12.9, 39.0,1,null,null ,null, null,null,NaN,34.39,4.3,4.6
"""CNR9079905""",Cancelled by Driver,8.4,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null
"""CNR5260058""",Completed,10.1,23.3,null,null,null,null,null,null,536,35.99,4.4,4.8
"""CNR6461804""",Incomplete,6.0,15.2,null,null,null,null,1,Other Issue,767,14.89,null,null
"""CNR5093396""",Incomplete,10.0,27.2,null,null,null,null,1,Other Issue,89,16.15,null,null
"""CNR5023784""",Completed ,20,35.4,null,null ,-1,,-1,null,NaN,0,-4.3,4.9
"""CNR1228219""",Completed,4.0,38.1,null,null,null,null,null,null,259,23.97,4.3,3.3
"""CNR2925753""",Cancelled by Driver,6.2,null,null,null,1,Customer related issue,null,null,null,null,null,null
"""CNR2302245""",Completed,4.6,16.0,null,null,null,null,null,null,234,31.3,3.6,3.8
"""CNR6248609""",Completed,2.7,38.8,null,null,null,null,null,null,2145,12.15,3.6,4.3
"""CNR4377870""",Completed,3.1,17.4,null,null,null,null,null,null,471,32.13,4.4,3.7
"""CNR2922862""",Completed,11.6,41.2,null,null,null,null,null,null,319,34.11,4.2,4.4
"""CNR2024511""",Completed,10.7,33.4,null,null,null,null,null,null,938,40.59,4.3,4.7
"""CNR4557452""",Completed,10.8,36.4,null,null,null,null,null,null,976,2.48,3.9,4.7
"""CNR8502986""",Completed,8.7,32.8,null,null,null,null,null,null,274,28.55,4.7,4.9
"""CNR2390022""",Cancelled by Customer,19.8,null,1,Driver is not moving towards pickup location,null,null,null,null,null,null,null,null
"""CNR9376681""",Completed,10.8,21.2,null,null,null,null,null,null,1118,12.24,4.6,4.8
"""CNR5525364""",Completed,11.0,35.3,null,null,null,null,null,null,224,6.75,4.2,4.1
"""CNR3487732""",Completed,4.5,36.0,null,null,null,null,null,null,743,36.17,3.7,4.6
"""CNR4880519""",Cancelled by Customer,19.1,null,1,Driver is not moving towards pickup location,null,null,null,null,null,null,null,null
"""CNR2816797""",Completed,14.9,21.8,null,null,null,null,null,null,90,31.25,4.4,5.0
"""CNR4579780""",Completed,4.2,17.5,null,null,null,null,null,null,712,15.93,3.5,4.0
"""CNR5326251"" ",Cancelled by Driver,-8.7,-1,null,null,-1,, null,null ,null,null ,null ,null
"""CNR2818446""",Completed,10.5,24.4,null,null,null,null,null,null,275,44.9,4.3,4.9
"""CNR9921612""",Completed,null ,null ,1,null,null , null,null,null ,null,91.44,null,null
"""CNR2687178""",Completed,10.7,28.7,null,null,null,null,null,null,381,18.6,5.0,4.8
"""CNR7702183""",Completed,11.9,27.3,null,null,null,null,null,null,82,2.61,3.6,4.7
"""CNR9125073""",Completed,5.0,29.2,null,null,null,null,null,null,915,33.49,3.6,3.9
"""CNR3524230""",Incomplete,8.8,20.0,null,null,null,null,1,Other Issue,155,1.45,null,null
"""CNR8475065""",Completed,13.6,25.5,null,null,null,null,null,null,151,40.92,3.0,4.6
"""CNR5128530""",Completed,6.3,21.8,null,null,null,null,null,null,210,30.62,3.5,4.9
"""CNR3191673""",Cancelled by Customer,13.2,null,1,Driver is not moving towards pickup location,null,null,null,null,null,null,null,null
"""CNR2923759""",Cancelled by Driver,11.4,null,null,null,1,Customer related issue,null,null,null,null,null,null
"""CNR2564353""",Incomplete,20,25.2 ,-1, null,null,,-1, Customer Demand,0.19,0,null,null
"""CNR5505142""",Completed,2.9,24.4,null,null,null,null,null,null,681,23.38,3.8,3.4
"""CNR9407602""",Cancelled by Driver,7.8,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null
"""CNR1723639""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR1923909""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR1112029""",Completed,13.9,31.7,null,null,null,null,null,null,124,30.72,3.1,4.5
"""CNR5031966""",Cancelled by Driver,4.6,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null
"""CNR6269245""",Completed,4.1,34.1,null,null,null,null,null,null,466,17.3,4.1,4.6
"""CNR7903341""",Completed,13.8,34.7,null,null,null,null,null,null,65,19.05,4.2,4.9
"""CNR1044817""",Completed,5.3,39.8,null,null,null,null,null,null,236,45.8,4.4,4.2
"""CNR7583836""",Completed,4.6,20.0,null,null,null,null,null,null,993,23.11,3.9,4.2
"""CNR4320372""",Completed,6.2,24.9,null,null,null,null,null,null,479,8.24,3.2,4.6
"""CNR7349920""",Cancelled by Driver,9.4,null,null,null,1,Customer related issue,null,null,null,null,null,null
"""CNR9091180"" ",Completed,9.6,17.7,null,null,null , null,null,null,302,8.12,4.3,4.3
"""CNR3957295""",Cancelled by Driver,4.2,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null
"""CNR9001402""",Completed,11.0,34.6,null,null,null,null,null,null,317,27.73,3.9,4.9
"""CNR5019179""",Completed,13.4,31.1,null,null,null,null,null,null,423,48.86,3.9,5.0
"""CNR7099910""",Completed,5.8,39.9,null,null,null,null,null,null,201,36.86,3.3,4.9
"""CNR2109765""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR5213250""",Completed,14.3,42.2,null,null,null,null,null,null,944,2.72,4.9,3.3
"""CNR9988003""",Completed,6.8,15.0,null,null,null,null,null,null,427,20.25,4.4,4.8
"""CNR4067638""",Completed,11.1,41.1,null,null,null,null,null,null,346,30.72,3.9,4.2
"""CNR9909377""",Completed,2.7,42.7,null,null,null,null,null,null,241,38.49,4.2,5.0
"""CNR6627890""",Completed,9.7,42.4,null,null,null,null,null,null,182,42.93,4.0,4.6
"""CNR8467166""",Completed,5.4,44.4,null,null,null,null,null,null,792,39.66,4.2,5.0
"""CNR4550732""",Completed,2.3,20.9,null,null,null,null,null,null,848,18.51,4.5,4.6
"""CNR5191010""",Completed,8.1,26.2,null,null,null,null,null,null,286,4.53,3.8,4.6
"""CNR5350694""",Cancelled by Driver,6.4,null,null,null,1,Customer related issue,null,null,null,null,null,null
"""CNR9520934""",Completed ,9.7,34.1,null,null,null,null,null ,null,966 ,45.62,4.1,4.4 
"""CNR8383754""",Incomplete,3.5,18.1,null,null,null,null,1,Vehicle Breakdown,1030,19.73,null,null
"""CNR2328661""",Completed,4.9,42.9,null,null,null,null,null,null,675,10.67,4.2,4.2
"""CNR2664699""",Completed,3.3,32.3,null,null,null,null,null,null,214,4.34,4.5,4.9
"""CNR8082465""",Completed,7.7,33.6,null,null,null,null,null,null,659,27.18,4.6,4.6
"""CNR6586993""",Cancelled by Driver,10.7,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null
"""CNR9977227""",Cancelled by Customer,17.6,null,1,Driver asked to cancel,null,null,null,null,null,null,null,null
"""CNR3775038""",Completed,13.7,36.4,null,null,null,null,null,null,108,10.71,4.8,3.8
"""CNR2513821""",Completed,11.2,43.3,null,null,null,null,null,null,241,26.15,4.8,4.5
"""CNR8881729""",Completed,3.3,45.0,null,null,null,null,null,null,72,17.33,4.3,4.9
"""CNR5141350""",Completed,4.8,39.6,null,null,null,null,null,null,1286,23.33,3.9,4.7
"""CNR6149953"" ", Completed,4.8,-15.8,-1,null,-1,null ,-1,null,-1297,-108.29,4.0,-4.8
"""CNR6361158""",Completed,2.1,22.4, null,null, null,,null , null,NaN,78.35, 3.7,3.2
"""CNR8729667"" ",Completed ,20,31.1,null,null,null,,null, null, 929,0,4.3 ,3.8
"""CNR2877400""",Incomplete,8.4,21.2,null,null,null,null,1,Vehicle Breakdown,133,1.71,null,null
"""CNR1545004""",Completed,10.5,35.4,null,null,null,null,null,null,477,34.32,4.0,4.1
"""CNR8226893""",Cancelled by Driver,11.9,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null
"""CNR6540244""",Cancelled by Driver,9.8,null,null,null,1,More than permitted people in there,null,null,null,null,null,null
"""CNR8192340""",Completed,12.2,28.4,null,null,null,null,null,null,141,3.55,4.9,4.6
"""CNR5206215""",Completed,2.7,31.6,null,null,null,null,null,null,430,29.74,3.8,4.3
"""CNR5908436""",Cancelled by Driver,4.8,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null
"""CNR8599897""",Cancelled by Driver,6.8,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null
"""CNR4099878""",Cancelled by Customer,9.6,null,1,AC is not working,null,null,null,null,null,null,null,null
"""CNR8615198""",Completed,4.3,23.6,null,null,null,null,null,null,483,15.32,4.6,4.8
"""CNR1002034""",Cancelled by Customer,16.6,null,1,Driver is not moving towards pickup location,null,null,null,null,null,null,null,null
"""CNR2653255""",Incomplete,3.1,26.7,null,null,null,null,1,Customer Demand,731,14.45,null,null
"""CNR6220638""",Completed,14.1,37.2,null,null,null,null,null,null,408,25.75,3.9,4.1
"""CNR3905344""",Completed,9.0,22.6,null,null,null,null,null,null,635,24.17,4.4,4.9
"""CNR4514631""",Completed,4.9,44.6,null,null,null,null,null,null,84,11.87,4.4,4.9
"""CNR1211049""",Completed,14.9,16.2,null,null,null,null,null,null,651,18.76,4.7,4.2
"""CNR3160610""",Completed,10.1,26.0,null,null,null,null,null,null,250,29.0,3.9,4.1
"""CNR1153094""",Completed,7.0,37.3,null,null,null,null,null,null,994,18.25,4.5,4.5
"""CNR4903389""",Incomplete,4.5,29.3,null,null,null,null,1,Vehicle Breakdown,137,11.3,null,null
"""CNR9350678""",Completed,8.0,21.5,null,null,null,null,null,null,722,20.31,4.3,4.6
"""CNR7094044""",Completed,7.0,17.8,null,null,null,null,null,null,583,41.59,4.5,4.1
"""CNR4778028""",Completed,9.9,25.3,null,null,null,null,null,null,406,36.57,4.5,4.3
"""CNR3498980""",Completed,14.3,36.5,null,null,null,null,null,null,580,24.11,4.2,4.1
"""CNR6545654""",Completed,6.0,37.6,null,null,null,null,null,null,110,43.05,4.3,4.3
"""CNR5917556""",Cancelled by Driver,4.2,null,null,null,1,Customer related issue,null,null,null,null,null,null
"""CNR8797987""",Cancelled by Driver,5.6,-1,-1,null ,1,,null ,null,null,-1, null, null
"""CNR4315147""",Cancelled by Driver,11.9,null,null,null,1,More than permitted people in there,null,null,null,null,null,null
"""CNR6807185""",Completed,10.0,30.9,null,null,null,null,null,null,1687,37.94,4.3,4.2
"""CNR4918931"" ",Cancelled by Customer,20,null,1,Driver  is not moving towards pickup location,null ,null,null ,null,NaN,0,null ,null 
"""CNR5028650""",Completed,10.7,25.2,null,null,null,null,null,null,385,45.68,3.2,4.8
"""CNR5354783""",Completed,5.4,43.6,null,null,null,null,null,null,209,5.17,3.9,4.5
"""CNR4411643""",Completed,10.9,33.1,null,null,null,null,null,null,834,14.58,3.4,4.7
"""CNR2461745""",Completed,8.7,19.4,null,null,null,null,null,null,273,5.07,4.8,3.7
"""CNR7162011""",Completed,5.0,21.6,null,null,null,null,null,null,223,16.24,3.8,4.7
"""CNR6029155""",Completed,8.3,44.9,null,null,null,null,null,null,1140,13.89,3.7,4.8
"""CNR7735907""",Cancelled by Customer,10.8,null,1,Change of plans,null,null,null,null,null,null,null,null
"""CNR1959439""",Cancelled by Customer,11.2,null,1,Wrong Address,null,null,null,null,null,null,null,null
"""CNR3623638""",Completed,2.5,22.7,null,null,null,null,null,null,415,34.94,3.8,4.6
"""CNR7585544""",Completed,6.2,33.0,null,null,null,null,null,null,531,37.83,4.2,4.2
"""CNR2545458""",Cancelled by Customer,5.7,null,1,AC is not working,null,null,null,null,null,null,null,null
"""CNR5309613""",Completed,3.8,39.9,null,null,null,null,null,null,98,38.73,4.2,4.2
"""CNR5677269""",Completed,7.4,42.0,null,null,null,null,null,null,180,21.18,4.7,4.6
"""CNR8034942""",Completed,8.8,22.6,null,null,null,null,null,null,717,6.93,4.5,4.9
"""CNR9031946""",Completed,8.3,33.6,null,null,null,null,null,null,374,30.89,4.1,4.6
"""CNR6641297""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR6375253""",Completed,20,15.5,null,null,null,null,null,null,NaN,0,4.4 ,5.0
"""CNR3629296""",Completed,13.2,20.4,null,null,null,null,null,null,130,48.25,4.2,3.9
"""CNR7438472""",Completed,12.0,36.2,null,null,null,null,null,null,267,14.84,4.3,4.6
"""CNR8161649""",Completed,10.2,33.4,null,null,null,null,null,null,804,18.71,3.5,4.3
"""CNR6911370""",Completed,6.5,27.9,null,null,null,null,null,null,928,14.21,4.6,4.2
"""CNR8948331""",Completed,-11.3,-42.1,null, null,-1,null,null,null,527,20.24,3.7,4.7 
"""CNR1017765""",Completed,13.9,27.3,null,null,null,null,null,null,942,35.01,4.1,4.3
" ""CNR2286545""",Completed ,20,16.4 ,null,null,null, null,null,null,NaN,0,3.7,3.0
"""CNR5882998""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR3856090""",Completed,7.4,19.6,null,null,null,null,null,null,248,15.64,4.3,4.2
"""CNR7825553""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR9753207""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR5478075""",Completed,14.0,33.7,null,null,null,null,null,null,840,12.01,4.3,4.3
"""CNR1854640""",Completed,12.9,41.4,null,null,null,null,null,null,149,35.55,4.5,4.7
"""CNR8319917""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR6045378""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR2209563""",Completed , 12.7,-34.4,null , null,null ,null,null,null,-342,138.16,-5,-4.1
"""CNR6015220""",Cancelled by Driver,3.8,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null
"""CNR5495781""",Completed,13.6,38.0,null,null,null,null,null,null,349,14.82,5.0,3.4
"""CNR4605659""",Incomplete,3.3,19.3,null,null,null,null,1,Other Issue,157,16.87,null,null
"""CNR5307735""",Completed,8.6,34.1,null,null,null,null,null,null,756,9.33,4.2,4.4
"""CNR4420458""",Completed,10.6,27.3,null,null,null,null,null,null,93,6.55,4.0,3.9
"""CNR5398381""",Cancelled by Customer,6.2,null,1,Change of plans,null,null,null,null,null,null,null,null
"""CNR2341480"" ",Completed,2.5 ,29.4 ,-1,null,-1,null,null,null,NaN,21.52, 4.7,-4.1
"""CNR1877456""",Completed,4.2,18.1,null,null,null,null,null,null,698,41.35,4.0,4.7
"""CNR2643686""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR2358349""",Incomplete,6.3,27.1,null,null,null,null,1,Vehicle Breakdown,477,13.23,null,null
"""CNR4300502""",Completed,12.8,44.2,null,null,null,null,null,null,1265,27.54,4.4,4.3
"""CNR2537001""",Completed,6.0,31.9,null,null,null,null,null,null,265,43.8,4.7,4.3
"""CNR2223838""",Completed,10.2,39.9,null,null,null,null,null,null,609,28.56,4.3,3.8
"""CNR9408964""",Completed,8.3,38.0,null,null,null,null,null,null,2431,26.11,4.3,4.7
"""CNR5917742""",Completed,12.9,44.9,null,null,null,null,null,null,182,25.02,4.2,4.3
"""CNR5741740""",Cancelled by Driver,3.4,null,null,null,1,The customer was coughing/sick,null,null,null,null,null,null
"""CNR4266472""",Cancelled by Driver,3.4,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null
"""CNR6596052""",Completed,3.7,41.6,null,null,null,null,null,null,399,5.65,4.2,5.0
"""CNR2600000""",Completed,3.5,17.2,null,null,null,null,null,null,472,25.61,3.9,3.9
"""CNR4110782""",Completed,8.4,16.5,null,null,null,null,null,null,1010,7.44,4.1,4.6
"""CNR7379794""",Completed,6.9,21.2,null,null,null,null,null,null,594,23.11,4.2,4.8
"""CNR2259038""",No Driver Found,null,null,null,null,null,null,null,null,null,null,null,null
"""CNR6589637""",Completed,12.5,27.5,null,null,null,null,null,null,257,49.03,4.6,5.0
"""CNR7017588""",Completed,13.5,42.9 ,1,null,null,,null, null,165,30.31,4.8,4.6 
"""CNR5953899""",Cancelled by Driver,7.0,null,null,null,1,Customer related issue,null,null,null,null,null,null
"""CNR7692709""",Completed,9.1,22.5,null,null,null,null,null,null,71,41.18,3.7,4.5
"""CNR8602884""",Cancelled by Customer,15.7,null,1,AC is not working,null,null,null,null,null,null,null,null
"""CNR9656854""",Incomplete,4.6,11.7,null,null,null,null,1,Customer Demand,949,6.23,null,null
"""CNR5463057""",Cancelled by Driver,5.2,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null
"""CNR9075020""",Completed,20,20.4,null ,null ,null ,null,-1,null ,534,0,4.6 ,-4
"""CNR3947530"" ",Completed,20,36.6,-1,null ,-1, null, null,null,-219,0,-4.4,4.4
"""CNR7301051"" ",Completed,20,26.5,1,null ,null,null ,null,null ,NaN,0,3.4,4.2 
"""CNR2616059""",Cancelled by Driver,9.8,null,null,null,1,More than permitted people in there,null,null,null,null,null,null
"""CNR3726324""",Completed,6.0,38.7 ,null,null,null,NA ,null,null,309,41.37,4.3 , 4.3
"""CNR7433762""",Completed,20,-25.5,1, null,null,,null,null,1449,0,-4.8,4.8 
"""CNR2510961""",Cancelled by Driver,6.5,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null
"""CNR9634941""",Cancelled by Driver,4.7,null,null,null,1,More than permitted people in there,null,null,null,null,null,null
"""CNR5495317""",Completed,12.9,24.6,null,null,null,null,null,null,75,4.79,4.3,4.5
"""CNR7238629""",Completed,9.9,42.6,null,null,null ,null, null, null,835,44.7 ,4.2,4.6 
"""CNR5286133""",Cancelled by Driver,10.7,null,null,null,1,Personal & Car related issues,null,null,null,null,null,null
"""CNR4890511""",Completed ,5.2,33.4 ,null,null,null,null,null,null ,NaN, 6.76,4.5, 3.3
"""CNR3013610""",Cancelled by Customer,12.3,null,1,Driver asked to cancel,null,null,null,null,null,null,null,null
"""CNR8768340""",Completed,13.4,25.5,null,null,null,null,null,null,328,5.79,4.1,4.9
"""CNR3709505"" ",Cancelled  by Driver,20,null ,null,null,1, NA,null,null,null,0, null,null 
"""CNR4020404""",Cancelled by Driver,3.2,null,null,null,1,More than permitted people in there,null,null,null,null,null,null
"""CNR9711599""",Completed,9.3,28.5, null,null ,null,null ,null,null, 152,37.42,3.5 ,5.0
"""CNR7010472""",Completed,10.6,26.7,null,null,null,null,null,null,2540,5.17,4.1,4.6
"""CNR7283663""",Cancelled by Driver,5.3,null,null,null,1,Customer related issue,null,null,null,null,null,null
"""CNR4835463""",Completed,2.9,27.0,null,null,null,null,null,null,395,33.4,4.3,4.3
"""CNR3388702""",Incomplete,4.3,15.5,null,null,null,null,1,Vehicle Breakdown,319,13.41,null,null
"""CNR6418194""",Completed,13.9,16.3,null,null,null,null,null,null,295,34.19,3.7,4.2
"""CNR4669026""",Cancelled by Driver,8.6,null,null,null,1,More than permitted people in there,null,null,null,null,null,null
"""CNR4173400""",Completed,8.1,29.8,null,null,null,null,null,null,362,14.37,4.0,4.3
"""CNR6087173""",Completed,4.4,36.9,null,null,null,null,null,null,934,26.98,4.2,3.1
"""CNR1468469""",Completed,12.7,30.7,null,null,null,null,null,null,398,48.5,3.2,4.6
"""CNR4040158""",Completed,8.9,40.7,null,null,null,null,null,null,1121,18.61,4.4,4.7
